SYMBOL	ENTREZID	ENSEMBL	log2FoldChange	pvalue	padj	stat
KRT78	196374	ENSG00000170423	2.15397939048071	0.0109667454662516	NA	2.54375666099198
KRT79	338785	ENSG00000185640	-0.840756357756331	0.767350493787019	NA	-0.295842330911046
KRT8	3856	ENSG00000170421	0.171885446646092	0.106360021145648	0.517014730651411	1.6147722663289
KRT80	144501	ENSG00000167767	0.244958677056259	0.0980095954115071	0.501416254222538	1.65458062960166
KRT81	3887	ENSG00000205426	0.299424427199013	0.603890060438051	0.895909941765834	0.518814564445646
KRT82	3888	ENSG00000161850	NA	NA	NA	NA
KRT83	3889	ENSG00000170523	0.0492900575214545	0.989093395950142	NA	0.0136698267673147
KRT84	3890	ENSG00000161849	NA	NA	NA	NA
KRT85	3891	ENSG00000135443	NA	NA	NA	NA
KRT86	3892	ENSG00000170442	-0.270459355812315	0.86261652658219	NA	-0.173044401636779
KRT8P41	283102	ENSG00000213538	NA	NA	NA	NA
KRT9	3857	ENSG00000171403	0.071777607796604	0.888173724452029	0.974224470714535	0.140615472439081
KRTAP1-1	81851	ENSG00000188581	NA	NA	NA	NA
KRTAP1-3	81850	ENSG00000221880	NA	NA	NA	NA
KRTAP1-4	728255	ENSG00000204887	NA	NA	NA	NA
KRTAP1-5	83895	ENSG00000221852	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
KRTAP10-1	386677	ENSG00000215455	NA	NA	NA	NA
KRTAP10-10	353333	ENSG00000221859	NA	NA	NA	NA
KRTAP10-11	386678	ENSG00000243489	NA	NA	NA	NA
KRTAP10-12	386685	ENSG00000189169	NA	NA	NA	NA
KRTAP10-2	386679	ENSG00000205445	NA	NA	NA	NA
KRTAP10-3	386682	ENSG00000212935	NA	NA	NA	NA
KRTAP10-4	386672	ENSG00000215454	NA	NA	NA	NA
KRTAP10-5	386680	ENSG00000241123	NA	NA	NA	NA
KRTAP10-6	386674	ENSG00000188155	NA	NA	NA	NA
KRTAP10-7	386675	ENSG00000272804	NA	NA	NA	NA
KRTAP10-8	386681	ENSG00000187766	NA	NA	NA	NA
KRTAP10-9	386676	ENSG00000221837	NA	NA	NA	NA
KRTAP11-1	337880	ENSG00000182591	NA	NA	NA	NA
KRTAP12-1	353332	ENSG00000187175	NA	NA	NA	NA
KRTAP12-2	353323	ENSG00000221864	0.707947378463969	0.861735799635721	NA	0.174164989092155
KRTAP12-3	386683	ENSG00000205439	NA	NA	NA	NA
KRTAP12-4	386684	ENSG00000212933	NA	NA	NA	NA
KRTAP13-1	140258	ENSG00000198390	NA	NA	NA	NA
KRTAP13-2	337959	ENSG00000182816	NA	NA	NA	NA
KRTAP13-3	337960	ENSG00000240432	NA	NA	NA	NA
KRTAP13-4	284827	ENSG00000186971	NA	NA	NA	NA
KRTAP15-1	254950	ENSG00000186970	NA	NA	NA	NA
KRTAP16-1	100505753	ENSG00000212657	NA	NA	NA	NA
KRTAP17-1	83902	ENSG00000186860	NA	NA	NA	NA
KRTAP19-1	337882	ENSG00000184351	2.81614746798955	0.272631341973599	NA	1.09702299079021
KRTAP19-2	337969	ENSG00000186965	NA	NA	NA	NA
KRTAP19-3	337970	ENSG00000244025	NA	NA	NA	NA
KRTAP19-4	337971	ENSG00000186967	NA	NA	NA	NA
KRTAP19-5	337972	ENSG00000186977	NA	NA	NA	NA
KRTAP19-6	337973	ENSG00000186925	NA	NA	NA	NA
KRTAP19-7	337974	ENSG00000244362	NA	NA	NA	NA
KRTAP19-8	728299	ENSG00000206102	NA	NA	NA	NA
KRTAP2-1	81872	ENSG00000212725	NA	NA	NA	NA
KRTAP2-2	728279	ENSG00000214518	NA	NA	NA	NA
KRTAP2-3	730755	ENSG00000212724	0.207256834249182	0.340056827298484	0.776645767923576	0.95405297600707
KRTAP2-4	85294	ENSG00000213417	NA	NA	NA	NA
KRTAP20-1	337975	ENSG00000244624	NA	NA	NA	NA
KRTAP20-2	337976	ENSG00000184032	NA	NA	NA	NA
KRTAP20-3	337985	ENSG00000206104	NA	NA	NA	NA
KRTAP20-4	100151643	ENSG00000206105	NA	NA	NA	NA
KRTAP21-1	337977	ENSG00000187005	NA	NA	NA	NA
KRTAP21-2	337978	ENSG00000187026	2.1010797167668	0.573856411144177	NA	0.562381073825754
KRTAP21-3	100288323	ENSG00000231068	NA	NA	NA	NA
KRTAP22-1	337979	ENSG00000186924	NA	NA	NA	NA
KRTAP22-2	100288287	ENSG00000206106	NA	NA	NA	NA
KRTAP23-1	337963	ENSG00000186980	NA	NA	NA	NA
KRTAP24-1	643803	ENSG00000188694	NA	NA	NA	NA
KRTAP25-1	100131902	ENSG00000232263	NA	NA	NA	NA
KRTAP26-1	388818	ENSG00000197683	NA	NA	NA	NA
KRTAP27-1	643812	ENSG00000206107	NA	NA	NA	NA
KRTAP29-1	100533177	ENSG00000212658	-3.39132417020402	0.177568077981107	NA	-1.34828082208105
KRTAP3-1	83896	ENSG00000212901	2.39716819926304	0.401093787915036	NA	0.839669378016436
KRTAP3-2	83897	ENSG00000212900	1.02522954827478	0.800442914696325	NA	0.252773929689017
KRTAP3-3	85293	ENSG00000212899	NA	NA	NA	NA
KRTAP4-1	85285	ENSG00000198443	NA	NA	NA	NA
KRTAP4-11	653240	ENSG00000212721	NA	NA	NA	NA
KRTAP4-12	83755	ENSG00000213416	NA	NA	NA	NA
KRTAP4-2	85291	ENSG00000244537	NA	NA	NA	NA
KRTAP4-3	85290	ENSG00000196156	NA	NA	NA	NA
KRTAP4-4	84616	ENSG00000171396	NA	NA	NA	NA
KRTAP4-5	85289	ENSG00000198271	NA	NA	NA	NA
KRTAP4-6	81871	ENSG00000198090	NA	NA	NA	NA
KRTAP4-7	100132476	ENSG00000240871	NA	NA	NA	NA
KRTAP4-8	728224	ENSG00000204880	NA	NA	NA	NA
KRTAP4-9	100132386	ENSG00000212722	NA	NA	NA	NA
KRTAP5-1	387264	ENSG00000205869	-2.2366370499119	0.5401164678283	NA	-0.612636878628655
KRTAP5-10	387273	ENSG00000204572	1.20288093935691	0.766551022253284	NA	0.29688930416985
KRTAP5-11	440051	ENSG00000204571	NA	NA	NA	NA
KRTAP5-2	440021	ENSG00000205867	0.39335653417938	0.877187280632632	NA	0.154535806708202
KRTAP5-3	387266	ENSG00000196224	NA	NA	NA	NA
KRTAP5-4	387267	ENSG00000241598	NA	NA	NA	NA
KRTAP5-5	439915	ENSG00000185940	NA	NA	NA	NA
KRTAP5-6	440023	ENSG00000205864	NA	NA	NA	NA
KRTAP5-7	440050	ENSG00000244411	2.16670820236082	0.542001685489706	NA	0.60978885459304
KRTAP5-8	57830	ENSG00000241233	NA	NA	NA	NA
KRTAP5-9	3846	ENSG00000254997	-1.12035600693916	0.702313279126459	NA	-0.382199653099131
KRTAP6-1	337966	ENSG00000184724	NA	NA	NA	NA
KRTAP6-2	337967	ENSG00000186930	NA	NA	NA	NA
KRTAP6-3	337968	ENSG00000212938	NA	NA	NA	NA
KRTAP7-1	337878	ENSG00000274749	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
KRTAP8-1	337879	ENSG00000183640	NA	NA	NA	NA
KRTAP9-1	728318	ENSG00000240542	NA	NA	NA	NA
KRTAP9-2	83899	ENSG00000239886	NA	NA	NA	NA
KRTAP9-3	83900	ENSG00000204873	NA	NA	NA	NA
KRTAP9-4	85280	ENSG00000241595	NA	NA	NA	NA
KRTAP9-8	83901	ENSG00000187272	NA	NA	NA	NA
KRTAP9-9	81870	ENSG00000198083	NA	NA	NA	NA
KRTCAP2	200185	ENSG00000163463	0.129280217505741	0.348210718863131	0.778908541799221	0.938065561069764
KRTCAP3	200634	ENSG00000157992	0.134310843084777	0.4514532713853	0.828591309525559	0.752994412957187
KRTDAP	388533	ENSG00000188508	0.562840280884806	0.797770078572181	NA	0.256234100978745
KSR1	8844	ENSG00000141068	-0.0953006338323117	0.744021178105575	0.937013656935958	-0.326532931019013
KSR2	283455	ENSG00000171435	-0.286593995415113	0.82581126108213	NA	-0.220076904917858
KTI12	112970	ENSG00000198841	NA	NA	NA	NA
KTN1	3895	ENSG00000126777	-0.139690813600506	0.192084473942505	0.643697607231349	-1.30443744822177
KTN1-AS1	100129075	ENSG00000186615	-0.91927765217287	0.143653250205581	NA	-1.46232105948977
KXD1	79036	ENSG00000105700	0.0910573933344502	0.383009095468611	0.801977411292183	0.872365352990959
KY	339855	ENSG00000174611	-0.898738013748636	0.515998620862796	NA	-0.649525730255016
KYNU	8942	ENSG00000115919	0.84068763251644	8.40497120643336e-10	1.3095381761504e-07	6.13708444867549
L1CAM	3897	ENSG00000198910	0.210367734256689	0.123584878421565	0.546124576275728	1.53989939451202
L1TD1	54596	ENSG00000240563	0.309902175263337	0.347876322331127	0.778908541799221	0.938716494725515
L2HGDH	79944	ENSG00000087299	-0.0437725920054202	0.833317154436059	0.961215261387316	-0.210449125479691
L3HYPDH	112849	ENSG00000126790	-0.0017796874939489	0.9937486670964	0.998238183538636	-0.00783496406479059
L3MBTL1	26013	ENSG00000185513	-0.201863639511939	0.547133152199915	0.87614117595875	-0.602061572959682
L3MBTL2	83746	ENSG00000100395	0.0664629841059589	0.682611469557144	0.917024631273358	0.4089021521786
L3MBTL3	84456	ENSG00000198945	-0.0712120653578523	0.603535435065293	0.895909941765834	-0.519323117495196
L3MBTL4	91133	ENSG00000154655	2.22577000314309	0.0113939619279895	NA	2.53037825394908
LACC1	144811	ENSG00000179630	-0.0286150606466806	0.843724481909376	0.962807860091058	-0.197131693878148
LACRT	90070	ENSG00000135413	NA	NA	NA	NA
LACTB	114294	ENSG00000103642	-0.217400434788585	0.239863638237464	0.69101243631211	-1.17532769575411
LACTB2	51110	ENSG00000147592	-0.104134236937486	0.419410099085765	0.81512992603148	-0.807445088015185
LAD1	3898	ENSG00000159166	0.107987700728479	0.270442059982884	0.71860318795452	1.10204511166696
LAG3	3902	ENSG00000089692	-1.50056550157277	0.195258844249066	NA	-1.29517796526618
LAGE3	8270	ENSG00000196976	0.207692743560999	0.588727956062698	0.891373763417815	0.540680304637816
LAIR1	3903	ENSG00000167613	NA	NA	NA	NA
LAIR2	3904	ENSG00000167618	NA	NA	NA	NA
LALBA	3906	ENSG00000167531	NA	NA	NA	NA
LAMA1	284217	ENSG00000101680	-0.391192532925857	0.062549222876988	0.417225222291066	-1.86238229551717
LAMA2	3908	ENSG00000196569	0.430610833365874	0.239519610374056	0.69058321693284	1.17618837118853
LAMA3	3909	ENSG00000053747	0.188439456288014	0.0325164280358151	0.30837912027326	2.13800388361208
LAMA4	3910	ENSG00000112769	-0.0556690723066655	0.878132533375689	0.971576915769841	-0.153336987973709
LAMA5	3911	ENSG00000130702	-0.0129716776271132	0.962186601755598	0.991867387975761	-0.0474098210523151
LAMB1	3912	ENSG00000091136	0.167621112151281	0.0526241305952848	0.38851181215485	1.93799255715242
LAMB2	3913	ENSG00000172037	0.0425705141327448	0.707553868605334	0.92336818901971	0.375143336633348
LAMB2P1	22973	NA	-0.775783791448567	0.507022269353904	NA	-0.663481429240073
LAMB3	3914	ENSG00000196878	0.377119872619313	4.47467812978503e-05	0.00252031518887469	4.08149582685241
LAMB4	22798	ENSG00000091128	-1.15776326253832	0.204895286155593	NA	-1.26772748455298
LAMC1	3915	ENSG00000135862	-0.00217436515890959	0.980755514269348	0.995021674758443	-0.0241217250623642
LAMC2	3918	ENSG00000058085	0.311172884633552	0.000275311429761929	0.0120105862649231	3.63748667570099
LAMC3	10319	ENSG00000050555	NA	NA	NA	NA
LAMP1	3916	ENSG00000185896	-0.133653670300531	0.139381246429763	0.571670847245764	-1.47809913188328
LAMP2	3920	ENSG00000005893	-0.20878515755331	0.0767216945679218	0.456152193778017	-1.77003269364314
LAMP3	27074	ENSG00000078081	0.865498004825162	0.0167549804626162	0.212483615866814	2.39204078349232
LAMP5	24141	ENSG00000125869	-1.11841061265629	0.784016624778764	NA	-0.274088482366288
LAMTOR1	55004	ENSG00000149357	-0.0617953805300846	0.569894010976301	0.884929044190143	-0.568207600783074
LAMTOR2	28956	ENSG00000116586	0.279175131703211	0.0416902955485259	0.349986113632526	2.03659847696111
LAMTOR3	8649	ENSG00000109270	-0.119764523990863	0.351680991040155	0.780728957777357	-0.931333668592926
LAMTOR4	389541	ENSG00000188186	-0.174191703030457	0.32731346831824	0.767270185224387	-0.979539526667145
LAMTOR5	10542	ENSG00000134248	-0.0405879850224239	0.758484733515081	0.942636007695254	-0.30747120993175
LANCL1	10314	ENSG00000115365	-0.410366459782973	0.00603836881194323	0.114442828810242	-2.74569055971572
LANCL2	55915	ENSG00000132434	-0.0217303753872042	0.89658841268243	0.977052519479618	-0.129972210866877
LANCL3	347404	ENSG00000147036	0.271136969098522	0.755930723928084	NA	0.310828866100774
LAP3	51056	ENSG00000002549	0.362817508552011	0.00193323686426936	0.0536875987514804	3.10030159047817
LAPTM4A	9741	ENSG00000068697	-0.08932217881512	0.320280355492098	0.760570749176306	-0.993881924102399
LAPTM4B	55353	ENSG00000104341	0.0234479100730404	0.839676748158678	0.962139632059184	0.202306974101204
LAPTM5	7805	ENSG00000162511	-0.260135996229534	0.727370219921405	NA	-0.348625847981667
LARP1	23367	ENSG00000155506	0.158446787492187	0.0748644066477983	0.452691814699365	1.78129416857164
LARP1B	55132	ENSG00000138709	0.125006769413438	0.425940821913322	0.819043442938632	0.79615694016709
LARP4	113251	ENSG00000161813	-0.0455473015246626	0.663359405893677	0.912337818698434	-0.435279716560543
LARP4B	23185	ENSG00000107929	-0.00420391953757619	0.966491825821005	0.993007968137577	-0.0420086207492776
LARP6	55323	ENSG00000166173	0.340445519380288	0.0300184710882143	0.296893320400088	2.16984656992294
LARP7	51574	ENSG00000174720	-0.0554689237593341	0.634388075935926	0.904903783959504	-0.475559722398052
LARS2	23395	ENSG00000011376	0.0518222228991957	0.633860641594269	0.904751629860975	0.476300033407884
LARS2-AS1	100885795	NA	NA	NA	NA	NA
LAS1L	81887	ENSG00000001497	0.236154803853255	0.0333590911991872	0.313152595552934	2.12773463938134
LASP1	3927	ENSG00000002834	0.0944573356413201	0.261984301701783	0.710288286444361	1.12171343648473
LAT	27040	ENSG00000213658	-0.132213683310659	0.696269093154091	0.920061844946994	-0.390361715738976
LAT2	7462	ENSG00000086730	0.284204634281319	0.600775357488434	0.895838595602458	0.52328583407177
LATS1	9113	ENSG00000131023	-0.0428987938140566	0.747932540121438	0.938102110176361	-0.321366667316178
LATS2	26524	ENSG00000150457	-0.0313769597854418	0.83716376113986	0.961613357547148	-0.205522704412496
LAX1	54900	ENSG00000122188	-0.543997203202318	0.854951918164969	NA	-0.182803862094054
LAYN	143903	ENSG00000204381	0.125285224530023	0.395043995194834	0.807383783705695	0.850505695620797
LBH	81606	ENSG00000213626	0.18763338417881	0.198323159975721	0.649013352490105	1.28634363587391
LBP	3929	ENSG00000129988	NA	NA	NA	NA
LBR	3930	ENSG00000143815	-0.140697546154772	0.39146907941182	0.806028345776141	-0.856956221869089
LBX1	10660	ENSG00000138136	NA	NA	NA	NA
LBX2	85474	ENSG00000179528	-0.0801522604352896	0.929310901470255	NA	-0.0887118666854812
LBX2-AS1	151534	ENSG00000257702	-0.784921947506278	0.142649742773983	0.577579805622501	-1.46599465586321
LCA5	167691	ENSG00000135338	-0.56539272709633	0.00136836171732845	0.0414219228355852	-3.20124280806408
LCA5L	150082	ENSG00000157578	0.300457719121202	0.708972856498543	NA	0.37323593046862
LCAT	3931	ENSG00000213398	-0.0196179583146136	0.943074939136515	0.988683722178918	-0.0714056172102241
LCE1A	353131	ENSG00000186844	NA	NA	NA	NA
LCE1B	353132	ENSG00000196734	-0.489360298495446	0.523205758944409	NA	-0.638411635146428
LCE1C	353133	ENSG00000197084	-0.167369814318186	0.810892917584451	NA	-0.239274267397306
LCE1D	353134	ENSG00000172155	NA	NA	NA	NA
LCE1E	353135	ENSG00000186226	-0.0755447698155491	0.909060359495441	0.980429256978977	-0.114223833067928
LCE1F	353137	ENSG00000240386	-1.37923881449296	0.386511101929531	NA	-0.865961815840188
LCE2A	353139	ENSG00000187173	NA	NA	NA	NA
LCE2B	26239	ENSG00000159455	NA	NA	NA	NA
LCE2C	353140	ENSG00000187180	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
LCE2D	353141	ENSG00000187223	NA	NA	NA	NA
LCE3A	353142	ENSG00000185962	NA	NA	NA	NA
LCE3B	353143	ENSG00000187238	NA	NA	NA	NA
LCE3C	353144	ENSG00000244057	1.53627498474041	0.704075346403225	NA	0.379824968916525
LCE3D	84648	ENSG00000163202	0.0917596481780189	0.917943213675177	NA	0.103024893808731
LCE3E	353145	ENSG00000185966	1.53839092786679	0.390442095953964	NA	0.858815896345015
LCE4A	199834	ENSG00000187170	NA	NA	NA	NA
LCE5A	254910	ENSG00000186207	0.890776726973454	0.775439166920607	NA	0.285267556305767
LCE6A	448835	ENSG00000235942	NA	NA	NA	NA
LCK	3932	ENSG00000182866	-0.728716644443897	0.553186089998021	NA	-0.592992621857185
LCLAT1	253558	ENSG00000172954	-0.400982896976469	0.0240304334677007	0.259957718946804	-2.25664232394612
LCMT1	51451	ENSG00000205629	0.265550761845932	0.0815124992295526	0.468794560525859	1.74197682680851
LCMT2	9836	ENSG00000168806	0.0164223139112027	0.934045605563952	0.986294098957373	0.0827559376372953
LCN1	3933	ENSG00000160349	NA	NA	NA	NA
LCN10	414332	ENSG00000187922	NA	NA	NA	NA
LCN12	286256	ENSG00000184925	-0.29391549662508	0.853504048141168	NA	-0.184649385180968
LCN15	389812	ENSG00000177984	-1.70911197213244	0.673953711994018	NA	-0.420728000814512
LCN2	3934	ENSG00000148346	0.717257213695234	1.53640215856133e-07	1.5754031364325e-05	5.24814276779495
LCN6	158062	ENSG00000267206	NA	NA	NA	NA
LCN8	138307	ENSG00000204001	NA	NA	NA	NA
LCN9	392399	ENSG00000148386	NA	NA	NA	NA
LCNL1	401562	ENSG00000214402	NA	NA	NA	NA
LCOR	84458	ENSG00000196233	-0.384618836922085	0.0348491334301447	0.318905456721164	-2.1101070819607
LCORL	254251	ENSG00000178177	0.25119722143985	0.43052768366056	0.820623007403147	0.788288994435481
LCP1	3936	ENSG00000136167	0.0733014269157215	0.744671770889147	0.937013656935958	0.325673004558123
LCP2	3937	ENSG00000043462	NA	NA	NA	NA
LCT	3938	ENSG00000115850	-1.30964812758785	0.65978088321556	NA	-0.440215709019363
LCTL	197021	ENSG00000188501	1.50593922321614	0.211294937536713	NA	1.25001261937158
LDB1	8861	ENSG00000198728	-0.0461562657015527	0.696422671538894	0.920061844946994	-0.390154003627911
LDB2	9079	ENSG00000169744	NA	NA	NA	NA
LDB3	11155	ENSG00000122367	-1.11841061265629	0.784016624778764	NA	-0.274088482366288
LDHA	3939	ENSG00000134333	0.228433646977567	0.0108990563564537	0.165723674408587	2.54591871726335
LDHAL6A	160287	ENSG00000166800	NA	NA	NA	NA
LDHAL6B	92483	ENSG00000171989	NA	NA	NA	NA
LDHB	3945	ENSG00000111716	0.0428303980726182	0.63862169811601	0.905621398716157	0.469626766149536
LDHC	3948	ENSG00000166796	NA	NA	NA	NA
LDHD	197257	ENSG00000166816	0.319148621161383	0.765845143468868	NA	0.297813980639723
LDLR	3949	ENSG00000130164	0.396664734886714	6.00359798270986e-06	0.000428721220229584	4.52626257062892
LDLRAD1	388633	ENSG00000203985	-0.495531132829376	0.448054406517205	0.827859473847658	-0.758662614113726
LDLRAD2	401944	ENSG00000187942	0.0221922214544782	0.966453151241502	0.993007968137577	0.0420571349841775
LDLRAD3	143458	ENSG00000179241	-0.117672155851475	0.562250979570672	0.883358433984986	-0.579501285368664
LDLRAD4	753	ENSG00000168675	-1.11841061265629	0.784016624778764	NA	-0.274088482366288
LDLRAP1	26119	ENSG00000157978	-0.0903831113576892	0.478537275762005	0.845451202187346	-0.708657127722892
LDOC1	23641	ENSG00000182195	0.167213510762261	0.157020210046968	0.602138594749164	1.41516470595305
LEAP2	116842	ENSG00000164406	1.74401754245535	0.479147370300044	NA	0.707674574282511
LECT2	3950	ENSG00000145826	NA	NA	NA	NA
LEF1	51176	ENSG00000138795	0.00754909971808797	0.991387623646427	NA	0.0107942226513963
LEF1-AS1	641518	ENSG00000232021	NA	NA	NA	NA
LEFTY1	10637	ENSG00000243709	NA	NA	NA	NA
LEFTY2	7044	ENSG00000143768	NA	NA	NA	NA
LEKR1	389170	ENSG00000197980	-2.39143938729297	0.286265051878515	NA	-1.06635089211947
LELP1	149018	ENSG00000203784	NA	NA	NA	NA
LEMD1	93273	ENSG00000186007	0.151878190429248	0.84310737131821	NA	0.197920363806509
LEMD1-AS1	284576	ENSG00000226235	NA	NA	NA	NA
LEMD2	221496	ENSG00000161904	-0.0327193691440378	0.745214719648746	0.937044438908501	-0.324955541822338
LEMD3	23592	ENSG00000174106	-0.0823126540107153	0.609777222631931	0.89738681794839	-0.510391482881237
LENEP	55891	ENSG00000163352	NA	NA	NA	NA
LENG1	79165	ENSG00000105617	0.335431355961618	0.109802508668385	0.522865683137381	1.59908143731195
LENG8	114823	ENSG00000167615	-0.0977260722482555	0.444289803698165	0.825483161679864	-0.764969337075318
LENG9	94059	ENSG00000275183	0.67294669649841	0.0487521972418314	0.375043458438982	1.97075245645357
LEO1	123169	ENSG00000166477	-0.0344453818563127	0.743985136028301	0.937013656935958	-0.326580576990305
LEP	3952	ENSG00000174697	-0.02434953507114	0.962160721184727	0.991867387975761	-0.0474422940367631
LEPR	3953	ENSG00000116678	-0.104622819074567	0.592875168346161	0.894457167335122	-0.534674195125029
LEPROT	54741	ENSG00000213625	-0.284441809289123	0.0444546753753653	0.35877083418596	-2.00977814037229
LEPROTL1	23484	ENSG00000104660	-0.0912613580000364	0.482832750471075	0.846636092615382	-0.701753743356144
LETM1	3954	ENSG00000168924	0.323299873616596	0.00189577393866336	0.0528920928887078	3.10609251399747
LETM2	137994	ENSG00000165046	-0.038428649467108	0.841481786966539	0.962807860091058	-0.19999845816764
LETMD1	25875	ENSG00000050426	-0.225349847567041	0.145256851894431	0.583731095610292	-1.45649130371097
LEUTX	342900	ENSG00000213921	NA	NA	NA	NA
LFNG	3955	ENSG00000106003	-0.401460814425337	0.168368888662801	0.614669360131753	-1.37746383478888
LGALS1	3956	ENSG00000100097	0.208789649658623	0.0918412063282407	0.484654441425179	1.68576430083826
LGALS12	85329	ENSG00000133317	NA	NA	NA	NA
LGALS13	29124	ENSG00000105198	NA	NA	NA	NA
LGALS14	56891	ENSG00000006659	NA	NA	NA	NA
LGALS16	148003	ENSG00000249861	NA	NA	NA	NA
LGALS17A	400696	ENSG00000226025	NA	NA	NA	NA
LGALS2	3957	ENSG00000100079	NA	NA	NA	NA
LGALS3	3958	ENSG00000131981	-0.0168119397258486	0.87352864739201	0.970890139208625	-0.159177985937971
LGALS3BP	3959	ENSG00000108679	0.282078901140715	0.0110364149728563	0.16675550431909	2.54154369730406
LGALS4	3960	ENSG00000171747	0.0297616726093738	0.985773132747503	NA	0.0178316787983547
LGALS7	3963	ENSG00000205076	NA	NA	NA	NA
LGALS7B	653499	ENSG00000178934	0.0621569799371148	0.807617091966975	0.955426708640943	0.243501282172087
LGALS8	3964	ENSG00000116977	-0.27171377496898	0.002191520097047	0.0590990746981427	-3.06297002633801
LGALS8-AS1	100287902	ENSG00000223776	-0.395437633954244	0.618505322017354	NA	-0.49796980894689
LGALS9	3965	ENSG00000168961	0.899896897702335	0.00195102222965686	0.0539318287769433	3.09758836167234
LGALS9B	284194	ENSG00000170298	-0.35976340758536	0.728270590314526	NA	-0.347426949096427
LGALS9C	654346	ENSG00000171916	-0.187806704205023	0.848107040870838	NA	-0.191534261137534
LGALSL	29094	ENSG00000119862	0.44087390517685	0.00523074917969792	0.104006482191819	2.79246892336797
LGI1	9211	ENSG00000108231	NA	NA	NA	NA
LGI2	55203	ENSG00000153012	NA	NA	NA	NA
LGI3	203190	ENSG00000168481	-1.59329670790802	0.0165772161737771	NA	-2.3959529920322
LGI4	163175	ENSG00000153902	0.16430969410224	0.832603217899888	NA	0.211364035985234
LGMN	5641	ENSG00000100600	0.115603598994133	0.327322564639361	0.767270185224387	0.979521107326531
LGR4	55366	ENSG00000205213	-0.252986920415032	0.115424273909098	0.531622294487942	-1.57427332498227
LGR5	8549	ENSG00000139292	-1.00616524738232	0.73349046473569	NA	-0.34048613191069
LGR6	59352	ENSG00000133067	-0.0991641214960401	0.906145755467836	NA	-0.117901435942445
LGSN	51557	ENSG00000146166	2.16670820236082	0.542001685489706	NA	0.60978885459304
LHB	3972	ENSG00000104826	-0.167808644287569	0.88727699487102	NA	-0.141750613355025
LHCGR	3973	ENSG00000138039	NA	NA	NA	NA
LHFPL1	340596	ENSG00000182508	-3.19479659098366	0.220027531915807	NA	-1.22645491399306
LHFPL2	10184	ENSG00000145685	0.0319586213417619	0.781610919277796	0.948623507341713	0.277220344054109
LHFPL3	375612	ENSG00000187416	NA	NA	NA	NA
LHFPL3-AS1	645591	ENSG00000226869	NA	NA	NA	NA
LHFPL3-AS2	723809	ENSG00000225329	1.02522954827478	0.800442914696325	NA	0.252773929689017
LHFPL4	375323	ENSG00000156959	0.60015562374481	0.85780222288168	NA	0.179172542323112
LHFPL5	222662	ENSG00000197753	0.707947378463969	0.861735799635721	NA	0.174164989092155
LHPP	64077	ENSG00000107902	-0.0563494382526351	0.739076379301385	0.935898176322431	-0.333076710037333
LHX1	3975	ENSG00000273706	-3.21848627081545	0.186280288612123	NA	-1.32166331817119
LHX2	9355	ENSG00000106689	NA	NA	NA	NA
LHX3	8022	ENSG00000107187	NA	NA	NA	NA
LHX4	89884	ENSG00000121454	1.9910938453664	0.56366659177474	NA	0.577403971770308
LHX5	64211	ENSG00000089116	0.900341745106588	0.619538343572724	NA	0.496504740547545
LHX6	26468	ENSG00000106852	-0.300970952918537	0.587978300770113	0.891310993449799	-0.541768054706588
LHX8	431707	ENSG00000162624	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
LHX9	56956	ENSG00000143355	NA	NA	NA	NA
LIAS	11019	ENSG00000121897	-0.0364617138062294	0.85764418369499	0.966280065034844	-0.179373823699296
LIF	3976	ENSG00000128342	1.30739366414509	4.37964330986232e-31	2.62712903942091e-28	11.5947849487994
LIFR	3977	ENSG00000113594	-0.0627725748152013	0.859469349976449	0.967263732865303	-0.1770497015844
LIG1	3978	ENSG00000105486	-0.116233549737557	0.54176991629891	0.873794962393983	-0.610138724460229
LIG3	3980	ENSG00000005156	0.348413133786639	0.00995130490893126	0.155046499990193	2.57751678240737
LIG4	3981	ENSG00000174405	-0.131427635702552	0.408005868893426	0.811286762867532	-0.827407962657348
LILRA1	11024	ENSG00000104974	NA	NA	NA	NA
LILRA2	11027	ENSG00000239998	NA	NA	NA	NA
LILRA3	11026	ENSG00000273884	NA	NA	NA	NA
LILRA4	23547	ENSG00000239961	NA	NA	NA	NA
LILRA5	353514	ENSG00000187116	NA	NA	NA	NA
LILRA6	79168	ENSG00000244482	NA	NA	NA	NA
LILRB1	10859	ENSG00000104972	NA	NA	NA	NA
LILRB2	10288	ENSG00000131042	NA	NA	NA	NA
LILRB3	11025	ENSG00000204577	NA	NA	NA	NA
LILRB4	11006	ENSG00000186818	NA	NA	NA	NA
LILRB5	10990	ENSG00000105609	NA	NA	NA	NA
LILRP2	79166	ENSG00000170858	NA	NA	NA	NA
LIM2	3982	ENSG00000105370	NA	NA	NA	NA
LIMA1	51474	ENSG00000050405	-0.18432483092035	0.0540504761215194	0.392282856642389	-1.92643183063074
LIMCH1	22998	ENSG00000064042	-0.617873346131917	0.0230458722264807	0.25411886865909	-2.27267334269306
LIMD1	8994	ENSG00000144791	-0.1408763412835	0.283189881762744	0.728124520254531	-1.07318107139685
LIMD1-AS1	644714	NA	-0.549274630841962	0.668552697530574	NA	-0.428135190563005
